Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2020,5000030,Usibelli,Alaska,Denali,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743","International Brotherhood Of Teamsters, Chauffeurs, Warehouse",Western,"1,020,870",102,"199,949"
2020,503672,West Elk Mine,Colorado,Gunnison,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Mountain Coal Company, L.L.C.","5174 Highway 133, Somerset, CO 81434",,Uinta Region,"2,538,091",319,"607,403"
2020,504864,King Ii,Colorado,La Plata,Active,Underground,Independent Producer Operator,Mine only,Gcc Energy Llc,"6473 County Road 120, Hesperus, CO 81326",,Western,"592,669",85,"160,943"
2020,502838,Trapper Mine,Colorado,Moffat,Active,Surface,Independent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union Of Operation Engineers,Uinta Region,"2,018,648",169,"357,377"
2020,502962,Colowyo Mine,Colorado,Moffat,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Colowyo Coal Company L P,"5731 State Highway 13, Meeker, CO 81641",,Uinta Region,"1,741,368",212,"407,408"
2020,4003376,Addcar System 16,Colorado,Moffat,Active,Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc,"12081 Va. Blvd, Ashland, KY 41102",,Uinta Region,"87,588",12,"4,122"
2020,503505,Deserado Mine,Colorado,Rio Blanco,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers Of America,Uinta Region,"1,885,034",178,"364,107"
2020,503836,Foidel Creek Mine,Colorado,Routt,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Peabody Twentymile Mining Llc,"29515 Routt Cnty Rd#27, Oak Creek, CO 80467",,Uinta Region,"1,192,936",143,"263,409"
2020,1103189,Mc#1 Mine,Illinois,Franklin,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,M-Class Mining Llc,"11351 N. Thompsonville Rd., Macedonia, IL 62860",,Illinois Basin,"7,196,444",356,"766,004"
2020,1103203,Mine No. 1,Illinois,Hamilton,Active,Underground,Independent Producer Operator,Mine only,"Hamilton County Coal, Llc","County Road 500 East, Dahlgren, IL 62828",,Illinois Basin,"2,623,205",181,"404,994"
2020,1103242,Hamilton County Coal Processin,Illinois,Hamilton,Active,Underground,Independent Producer Operator,Preparation Plant,"Hamilton County Coal, Llc","18031 County Rd 500 East, Dahlgren, IL 62828",,Illinois Basin,0,24,"56,110"
2020,1100726,Shay #1 Mine,Illinois,Macoupin,"Active, men working, not producing",Underground,Independent Producer Operator,Mine and Preparation Plant,Maryan Mining Llc,"14300 Brushy Mound Rd, Carlinville, IL 62626",,Illinois Basin,"235,411",37,"71,773"
2020,1103182,Deer Run Mine,Illinois,Montgomery,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Patton Mining Llc,"P.O. Box 457, Hillsboro, IL 62049",,Illinois Basin,"2,886,225",103,"191,953"
2020,1103143,Prairie Eagle,Illinois,Perry,Active,Surface,Independent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,2,"3,184"
2020,1103143,Prairie Eagle,Illinois,Perry,Active,Underground,Independent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,30,"60,494"
2020,1103147,Prairie Eagle-Underground,Illinois,Perry,Active,Underground,Independent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,Illinois Basin,"3,778,206",271,"517,436"
2020,1103274,Golden Eagle Mine,Illinois,Perry,Active,Surface,Independent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler/Trico Road, Percy, IL 62272",,Illinois Basin,"388,243",24,"46,397"
2020,1102546,Preparation Plant,Illinois,Randolph,Active,Underground,Independent Producer Operator,Preparation Plant,"Peabody Midwest Mining, Llc","P.O. Box 397, Coulterville, IL 62237",,Illinois Basin,0,30,"55,893"
2020,1103226,Hawkeye Mine,Illinois,Randolph,Active,Surface,Independent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,"75,844",11,"20,705"
2020,1103235,Gateway North Mine,Illinois,Randolph,Active,Underground,Operating Subsidiary,Mine only,"Peabody Gateway North Mining,","12968 State Route 13, Coulterville, IL 62237",,Illinois Basin,"1,819,444",159,"291,713"
2020,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Surface,Operating Subsidiary,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,14,"25,210"
2020,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Underground,Operating Subsidiary,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,13,"25,209"
2020,1103099,Willow Lake Central Preparatio,Illinois,Saline,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,Illinois Basin,0,12,"8,827"
2020,1103212,Eagle River Coal Llc Mine No 1,Illinois,Saline,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,Eagle River Coal Llc,"250 Cross Pointe Blvd., Evansville, IN 47715",,Illinois Basin,"686,060",72,"188,536"
2020,1519809,Shm-71,Illinois,Saline,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc,"12081 Virginia Blvd, Ashland, KY 41102",,Illinois Basin,"155,807",11,"13,329"
2020,1102664,Viper Mine,Illinois,Sangamon,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Icg-Illinois, Llc","5945 Lester Road, Williamsville, IL 62693",,Illinois Basin,"766,327",214,"369,413"
2020,1103064,Friendsville Mine,Illinois,Wabash,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Vigo Coal Operating Company Ll,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,"690,988",48,"143,011"
2020,1103296,Friendsville Prep Plant,Illinois,Wabash,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Vigo Coal Operating Company,"250 Cross Pointe Blvd., Evansville, IN 47715",,Illinois Basin,0,10,"23,072"
2020,1103193,Lively Grove Mine,Illinois,Washington,Active,Underground,Independent Producer Operator,Mine only,Prairie State Generating Compa,"4274 County Hwy 12, Marissa, IL 62257",,Illinois Basin,"6,433,987",373,"972,105"
2020,1103141,Mach #1 Mine,Illinois,Williamson,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Mach Mining Llc,"P.O. Box 300, Johnston City, IL 62951",,Illinois Basin,"3,841,668",180,"360,952"
2020,1202460,Ace In The Hole,Indiana,Clay,Active,Surface,Operating Subsidiary,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,"253,029",34,"71,695"
2020,1201732,Craney Mine,Indiana,Daviess,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,Solar Sources Mining Llc,"Post Office Box 7, Petersburg, IN 47567",,Illinois Basin,"1,029,354",73,"191,009"
2020,1202372,Antioch Mine,Indiana,Daviess,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Solar Sources Mining Llc,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,"1,071,875",95,"237,700"
2020,1202374,Shamrock Mine,Indiana,Dubois,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,Solar Sources Mining Llc,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,"109,392",19,"44,870"
2020,1202425,Hilsmeyer Mine,Indiana,Dubois,Temporarily closed,Surface,Independent Producer Operator,Mine and Preparation Plant,"Sun Energy Group, Llc","2701 W 1100 S, Huntingburg, IN 47542",,Illinois Basin,"2,018",11,"1,110"
2020,1202147,Francisco Mine,Indiana,Gibson,Active,Underground,Independent Producer Operator,Preparation Plant,"Peabody Midwest Mining, Llc","566 Dikeyville Rd, Lynnville, IN 47619",,Illinois Basin,0,22,"48,457"
2020,1202258,Somerville Central Mine,Indiana,Gibson,"Active, men working, not producing",Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Midwest Mining, Llc","566 Dickeyville Rd, Lynnville, IN 47619",,Illinois Basin,"444,573",26,"62,641"
2020,1202295,Francisco Underground Pit,Indiana,Gibson,Active,Underground,Independent Producer Operator,Mine only,"Peabody Midwest Mining, Llc","P.O. Box 347, Francisco, IN 47649",,Illinois Basin,"1,572,109",176,"327,171"
2020,1202388,Gibson South,Indiana,Gibson,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,"Gibson County Coal, Llc","3455 S. 700 W., Owensville, IN 47665",,Illinois Basin,"2,190,711",202,"493,931"
2020,1202445,Addcar System 40 Hwm Ser # Lv2,Indiana,Gibson,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Addcar Systems, Llc","No. 1 Hwm Drive, Ashland, KY 40112",,Illinois Basin,"261,747",20,"44,150"
2020,1202394,Oaktown Fuels Mine No. 1,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,"3,432,952",343,"718,301"
2020,1202418,Oaktown Fuels Mine No. 2,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,"1,810,055",225,"495,113"
2020,1202462,Oaktown Fuels Preparation Plan,Indiana,Knox,Active,Underground,Operating Subsidiary,Preparation Plant,"Sunrise Coal, Llc","1183 East Canvasback Dr., Terre Haute, IN 47802",,Illinois Basin,0,62,"120,026"
2020,1201616,Solar Sources #2,Indiana,Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,Solar Sources Mining Llc,"625 N. 9th Street, Petersburg, IN 47567",,Illinois Basin,"118,395",11,"27,253"
2020,1202497,Flint Hill Mine,Indiana,Spencer,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Sun Energy Group, Llc","2701 W 1100 S, Huntingburg, IN 47542",,Illinois Basin,"10,100",11,"2,494"
2020,1202349,Carlisle Mine,Indiana,Sullivan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,"139,672",15,"40,794"
2020,1202422,Bear Run Mine,Indiana,Sullivan,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Bear Run Mining Llc,"7255 East County Road 600s, Carlisle, IN 47838",,Illinois Basin,"5,182,613",434,"953,679"
2020,1202441,Wild Boar Mine,Indiana,Warrick,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Peabody Wild Boar Mining, Llc","566 Dickeyville Rd., Lynnville, IN 47619",,Illinois Basin,"2,100,512",197,"423,369"
2020,1518950,Addcar Systems 03,Indiana,Warrick,Active,Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc,"12003 Virginia Blvd., Ashland, KY 41102",,Illinois Basin,"111,625",12,"8,270"
2020,4801645,Addcar System 18 Hwm Serial No,Indiana,Warrick,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Eagle Highwall Mining Systems,","No. 1 Hwm Drive, Ashland, KY 41102",,Illinois Basin,"101,713",10,"22,622"
2020,1509876,Tipple #3,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Preparation Plant,Double Mountain Mining Llc,"P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,0,6,"7,578"
2020,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,9,"18,324"
2020,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Underground,Independent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,2,"3,234"
2020,1518765,Shm-1 Right Fork,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","200 Second Street Suite 202, Pikeville, KY 41502",,Appalachia Central,"20,278",5,"3,895"
2020,1518986,Balkan,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,25,"42,708"
2020,1518986,Balkan,Kentucky (East),Bell,Active,Underground,Independent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,18,"32,218"
2020,1519268,Mine #3,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,Double Mountain Mining Llc,"34 Apollo Fuels Road, Middlesboro, KY 40965",,Appalachia Central,"38,413",18,"39,510"
2020,1519272,Lowsplint Surface,Kentucky (East),Bell,Temporarily closed,Surface,Independent Producer Operator,Mine only,Double Mountain Mining Llc,"34 Apollo Fuels Road, Middlesboro, KY 40965",,Appalachia Central,"11,749",16,"15,835"
2020,1519432,Four Mile,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,"152,402",32,"99,904"
2020,1519844,Toms Fork Mine,Kentucky (East),Bell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Tennco Inc.,"1403 Cumberland Ave Suite F, Middlesboro, KY 40965",,Appalachia Central,"106,783",36,"62,969"
2020,1519848,Bull Branch Mine,Kentucky (East),Bell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Tennco Inc.,"P.O. Box 517, Middlesboro, KY 40965",,Appalachia Central,"89,489",27,"30,670"
2020,1519852,Shm-70,Kentucky (East),Bell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc.,"12081 Virginia Blvd, Ashland, KY 41102",,Appalachia Central,"52,805",6,"4,323"
2020,1519857,Tackett Creek #2,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,"Tackett Creek Mining, Inc.","111 Mill Creek Road, Pathfork, KY 40863",,Appalachia Central,"48,380",13,"19,605"
2020,1519885,Insull Ridge,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,Appalachia Central,"37,082",8,"12,079"
2020,1519891,Right Fork Mine,Kentucky (East),Bell,Active,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W. Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,"2,338",15,"8,433"
2020,1516749,Kentucky Coal Terminal,Kentucky (East),Boyd,Active,Surface,Independent Producer Operator,Preparation Plant,"Cw Coal Sales, Inc","P.O. Box 203, Rush, KY 41168",,Appalachia Central,0,5,"10,469"
2020,1516749,Kentucky Coal Terminal,Kentucky (East),Boyd,Active,Underground,Independent Producer Operator,Preparation Plant,"Cw Coal Sales, Inc","P.O. Box 203, Rush, KY 41168",,Appalachia Central,0,3,"5,637"
2020,1518982,Sturgeon Freeman Fork,Kentucky (East),Breathitt,Active,Surface,Independent Producer Operator,Mine only,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,Appalachia Central,"4,922",3,"4,681"
2020,1515153,Manchester Complex,Kentucky (East),Clay,Active,Surface,Independent Producer Operator,Preparation Plant,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,0,14,"31,689"
2020,1518418,Joe's Run,Kentucky (West),Daviess,Active,Surface,Independent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,"297,914",24,"66,521"
2020,1519536,Joes Run Auger No. 26,Kentucky (West),Daviess,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,"5,643",4,"11,858"
2020,1519667,Joes Run Processing,Kentucky (West),Daviess,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,0,4,"11,632"
2020,1510271,#1 Plant,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Preparation Plant,"N F C Mining, Inc.","439 Meadows Branch, Prestonsburg, KY 41653",,Appalachia Central,0,20,"31,375"
2020,1515978,Spurlock Plant,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Spurlock Mining Llc,"1801 Watergap Road, Prestonsburg, KY 41653",,Appalachia Central,0,12,"20,982"
2020,1518574,No 2,Kentucky (East),Floyd,Temporarily closed,Surface,Independent Producer Operator,Mine only,Metelectric Llc,"2533 Pascoli Place, Lexington, KY 40509",,Appalachia Central,"4,036",3,"1,100"
2020,1519242,Redhawk #1,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Redhawk Mining, Llc","3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,"236,325",80,"129,251"
2020,1519724,No. 5,Kentucky (East),Floyd,Temporarily closed,Underground,Independent Producer Operator,Mine only,Mrm Mining Inc.,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"56,273",17,"16,370"
2020,1519726,No. 1,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,Coalton Mining Inc.,"P.O. Box 869, Salyersville, KY 41465",,Appalachia Central,"53,906",18,"29,035"
2020,1519837,Sly Branch Mine,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,Tennco Inc.,"1160 Jackson Drive, Paris, TN 38242",,Appalachia Central,"53,722",13,"27,016"
2020,1502263,D-29 Darby Fork,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"178,311",46,"109,106"
2020,1505215,Moore Processing,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Preparation Plant,"Jrl Coal, Inc.","966 Route 990, Coalgood, KY 40818",,Appalachia Central,0,4,"8,957"
2020,1505215,Moore Processing,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Preparation Plant,"Jrl Coal, Inc.","966 Route 990, Coalgood, KY 40818",,Appalachia Central,0,27,"55,025"
2020,1510657,Totz Prep Plant,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Preparation Plant,Harlan Cumberland Coal Company,"P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,0,9,"21,450"
2020,1510657,Totz Prep Plant,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Preparation Plant,Harlan Cumberland Coal Company,"P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,0,0,217
2020,1512428,Prep Plant,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Double Branch Energy, Llc.","302 South Jefferson St, Roanoke, VA 24011",,Appalachia Central,0,4,"5,869"
2020,1512428,Prep Plant,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,"Double Branch Energy, Llc.","302 South Jefferson St, Roanoke, VA 24011",,Appalachia Central,0,3,"5,868"
2020,1518198,D-11 Panther,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","144 E Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,"55,293",25,"63,260"
2020,1518361,D-21,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","144 Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,"41,333",14,"34,550"
