Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2021,1519548,Surface #4,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,Appalachia Central,"46,163",10,"24,893"
2021,1519748,Jf Aml Stabilization And Recla,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jigsaw Enterprises, Llc","190 Left Fork Island Creek, Pikeville, KY 41501",,Appalachia Central,"84,039",19,"35,840"
2021,1516567,Supreme Energy Prep Plant,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Knott County Coal Llc,"P.O. Box 71, Deane, KY 41812",,Appalachia Central,0,3,"3,696"
2021,1516567,Supreme Energy Prep Plant,Kentucky (East),Knott,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Knott County Coal Llc,"P.O. Box 71, Deane, KY 41812",,Appalachia Central,0,2,"3,695"
2021,1516858,Pioneer Preparation Plant,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Preparation Plant,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,0,7,"17,560"
2021,1518793,#1,Kentucky (East),Knott,Active,Underground,Independent Producer Operator,Mine only,"Adella Coal, Inc","P.O. Box 1324, Hindman, KY 41822",,Appalachia Central,"52,360",13,"27,120"
2021,1519189,Yellow Creek #21,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote  Way, London, KY 40741",,Appalachia Central,510,4,"3,138"
2021,1519663,Alum Cave,Kentucky (East),Knott,Temporarily closed,Surface,Independent Producer Operator,Mine only,Denali Energy Group Llc,"1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,"4,000",2,500
2021,1519766,Alum Cave #17,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,"259,956",42,"96,465"
2021,1519871,Highwall Miner #2,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,"39,612",5,"9,019"
2021,1519878,Strip,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,"10,644",2,"4,291"
2021,1519880,Strip #2,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc.","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,"4,776",1,958
2021,1517871,Oam#40,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Orr Auger Mining, Llc","P.O. Box 760, London, KY 40743",,Appalachia Central,180,2,115
2021,1518426,Mine #5,Kentucky (East),Knox,Active,Underground,Operating Subsidiary,Mine only,"Alden Resources, Llc","332 West Cumberland Gap Parkwa, Corbin, KY 40701",,Appalachia Central,"71,174",23,"65,059"
2021,1519324,Mountainside Wash Plant,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,0,4,"5,719"
2021,1519774,Swan Pond,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Kamco, Llc.","1006 Aviation Blvd, Williamsburg, KY 40769",,Appalachia Central,"7,868",5,"3,051"
2021,1519877,Remcoal Inc. #1,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Remcoal, Inc.","P.O. Box 1234, Williamsburg, KY 40769",,Appalachia Central,"20,835",3,"3,840"
2021,1513418,Dredge #1,Kentucky (East),Lawrence,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Big Sandy Resources Inc,"31 Emerald Lane, Louisa, KY 41230",,Appalachia Central,"2,788",3,"4,591"
2021,1512753,Calvary No 81,Kentucky (East),Leslie,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"324,003",112,"286,992"
2021,1519825,Stinnett,Kentucky (East),Leslie,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,"16,484",10,"16,084"
2021,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Smoky Quartz,"799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,0,1,"1,437"
2021,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Smoky Quartz,"799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,0,3,"5,748"
2021,1519690,#1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Genesis Group, Llc","P.O. Box 152, Isom, KY 41824",,Appalachia Central,352,3,360
2021,1519770,No. 4,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Phelps Energy And Resources Ll,"155 Mccoy Caney Road, Phelps, KY 41553",,Appalachia Central,"11,437",4,"6,525"
2021,1519852,Shm-70,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Mega Highwall Mining Llc.,"12081 Virginia Blvd, Ashland, KY 41102",,Appalachia Central,"180,464",9,"10,617"
2021,1519872,Trace Fork,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Mark Energy, Llc","8880 Cedar Springs Lane Suite, Knoxville, TN 37923",,Appalachia Central,"84,097",13,"33,489"
2021,1519890,Meadow Branch,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,Appalachia Central,"230,215",34,"99,673"
2021,1519895,River Ridge P-1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"4th Gen Fuels, Llc.","29 Grays Branch Road, Grays Knob, KY 40829",,Appalachia Central,"161,836",14,"34,734"
2021,3304709,Hwm # 36,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Commonwealth Mining, Llc","145 George Street, Beckley, WV 25801",,Appalachia Central,"147,737",14,"28,942"
2021,1505106,Preparation Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,15,"8,202"
2021,1519824,Aldridge,Kentucky (East),Martin,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,"41,602",18,"24,372"
2021,1519787,Mine # 1,Kentucky (East),Morgan,Active,Surface,Independent Producer Operator,Mine only,Thumper Coal Llc,"4537 Ky Route 302, Van Lear, KY 41265",,Appalachia Central,"9,821",6,"3,256"
2021,1519846,Advanced Restoration Technolog,Kentucky (East),Morgan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Option Land Development Llc,"2073 Lakeside Drive, Lexington, KY 40502",,Appalachia Central,"6,389",5,"5,729"
2021,1519356,Parkway Refuse,Kentucky (West),Muhlenberg,Active,Underground,Operating Subsidiary,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Rd., Madisonville, KY 42431",,Illinois Basin,0,41,"99,989"
2021,1519744,Pride,Kentucky (West),Muhlenberg,Active,Underground,Operating Subsidiary,Mine only,Muhlenberg County Coal Resourc,"115 Bank Street, Greenville, KY 42345",,Illinois Basin,"2,069,342",214,"574,008"
2021,1519800,Courtland,Kentucky (East),Owsley,Active,Surface,Independent Producer Operator,Mine only,T&t Coal Company Inc.,"1167 Shib Branch Road, Manchester, KY 40962",,Appalachia Central,"4,277",5,"3,052"
2021,1505485,Preparation Plant,Kentucky (East),Perry,Active,Underground,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,27,"61,127"
2021,1509636,No. 77,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"259,917",55,"136,407"
2021,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Preparation Plant,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,9,"24,286"
2021,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Preparation Plant,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,38,"84,364"
2021,1518048,Rowdy Gap Mine,Kentucky (East),Perry,Temporarily closed,Surface,Independent Producer Operator,Mine only,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"8,365",30,"12,053"
2021,1518565,Bear Branch 2,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"268,687",67,"162,036"
2021,1518781,Chavies Job #7,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,"93,012",18,"31,644"
2021,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"900,772",106,"277,118"
2021,1519015,E4-2,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,Management Consulting Services,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,"75,792",59,"138,805"
2021,1519068,Liberty Management #8,Kentucky (East),Perry,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Liberty Management, Llc","P.O. Box 100, Ary, KY 41712",,Appalachia Central,100,3,12
2021,1519281,#1,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,"Ki-Coal, Inc.","P.O. Box 191, Leburn, KY 41831",,Appalachia Central,"78,659",12,"25,560"
2021,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,"174,207",46,"119,723"
2021,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,"30,687",11,"17,628"
2021,1507907,Huff Preparation Plant,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Northstar Operating Company, L","750 Town Mtn. Rd, Pikeville, KY 41501",,Appalachia Central,0,7,"5,392"
2021,1507907,Huff Preparation Plant,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Northstar Operating Company, L","750 Town Mtn. Rd, Pikeville, KY 41501",,Appalachia Central,0,7,"5,391"
2021,1509724,Winifrede Surface Mine,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,15,"30,661"
2021,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 4312, Pikeville, KY 41502",,Appalachia Central,0,5,"8,434"
2021,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 4312, Pikeville, KY 41502",,Appalachia Central,0,4,"8,433"
2021,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,3,"4,992"
2021,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,14,"26,208"
2021,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,"Arc Jamboree, Llc","265 Hambley Blvd., Suite 200, Pikeville, KY 41501",,Appalachia Central,0,4,"11,816"
2021,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,0,"1,036"
2021,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,4,"10,479"
2021,1515215,# 5,Kentucky (East),Pike,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"40,276",21,"26,939"
2021,1516470,Patriot Fuels,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Patriot Fuels,"484 Redi Mix Road, Harlan, KY 40831",,Appalachia Central,0,13,"29,203"
2021,1516734,Ce#2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,2,"3,814"
2021,1516734,Ce#2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,37,"91,546"
2021,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,29,"63,509"
2021,1517979,Quality 2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Quality Coal, Llc","P.O. Box 268, Sidney, KY 41564",,Appalachia Central,"2,593",10,"5,334"
2021,1518001,Blackberry #1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Prosper Energy, Llc","29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,"46,603",13,"21,233"
2021,1518050,No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41659",,Appalachia Central,"36,719",11,"23,753"
2021,1518737,Auger No. 29,Kentucky (East),Pike,Temporarily closed,Surface,Independent Producer Operator,Mine only,Resource Management & Recovery,"P.O. Box 3124, Wise, VA 24293",,Appalachia Central,"5,539",2,"1,775"
2021,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Arc Kentucky Resources, Llc","P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"100,969",18,"49,894"
2021,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,"82,993",18,"46,821"
2021,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Myra Resources, Llc","6920 Hwy 610 W, Jenkins, KY 41537",,Appalachia Central,"66,500",26,"60,864"
2021,1519094,Grassy #1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Contractor,Mine only,"Clintwood Jod, Llc","23956 State Highway 194e, Feds Creek, KY 41524",,Appalachia Central,"36,698",15,"26,793"
2021,1519280,No 4,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,"169,734",19,"36,632"
2021,1519313,Carnegie,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Management Consulting Services,"P.O. Box 482, Virgie, KY 41572",,Appalachia Central,"20,740",17,"24,573"
2021,1519396,Persimmon Branch Surface Mine,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,"131,819",36,"81,161"
2021,1519475,Beech Creek Surface Mine #2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,"36,856",14,"31,800"
2021,1519501,#1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Eagle One Mining Inc.,"P.O. Box 2977, Pikeville, KY 41502",,Appalachia Central,"25,942",10,"20,122"
2021,1519604,#6,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"44,380",21,"34,660"
2021,1519684,Phoenix,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Jet Coal Co Inc,"P.O. Box 276, Virgie, KY 41572",,Appalachia Central,"99,581",35,"52,929"
2021,1519760,Job #58,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,"17,986",12,"19,729"
2021,1519784,No. 4,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Cbs Energy, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,"78,251",23,"53,828"
2021,1519799,Fedscreek Surface,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"P B Dirt Movers, Inc","P.O. Box 10, Big Rock, VA 24603",,Appalachia Central,"36,474",5,"10,840"
2021,1519838,Excel #5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Excel Mining,"4126 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,"1,247,435",182,"406,537"
2021,1519842,Paw Paw 2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,"503,130",178,"394,619"
2021,1519847,Blackberry Mine,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Tennco Inc.,"P.O. Box 517, Middlesboro, KY 40965",,Appalachia Central,"8,200",18,"5,880"
2021,1519863,Island Creek 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Raven Coal, Llc","29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,"69,860",8,"12,906"
2021,1519901,Glamorgan No. 1 Mine,Kentucky (East),Pike,"New, under construction",Surface,Independent Producer Operator,Mine only,"Northstar Operating Company, L","1278 Upper Johns Creek Road, Kimper, KY 41539",,Appalachia Central,"1,797",2,20
2021,1519903,Tc-2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Rapid Fm Coal, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"10,711",7,"5,271"
2021,4609370,#57 Miner,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"95,858",13,"31,376"
2021,1503178,River View Facilities,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Preparation Plant,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,0,63,"133,345"
2021,1519374,River View Mine,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Mine only,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,"9,847,709",716,"1,721,009"
2021,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Operating Subsidiary,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,15,"37,093"
2021,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Operating Subsidiary,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,9,"22,734"
2021,1519187,Shm 10,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"29 Porter Hill Box 249, Stanville, KY 41659",,Appalachia Central,"102,594",6,"14,414"
2021,1519819,Chm 48,Kentucky (East),Whitley,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"123,519",5,"14,321"
2021,1519854,King Mountain Mine,Kentucky (East),Whitley,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,299,12,"6,283"
2021,1519856,Josie No. 3,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,"American Highwall Mining, Llc","P.O. Box 1539, Chilhowie, VA 24319",,Appalachia Central,"9,350",14,"30,277"
2021,1519894,Mosley Gap,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Parkway,, Corbin, KY 40701",,Appalachia Central,"32,498",19,"53,140"
2021,1601499,Five Forks Mine,Louisiana,Natchitoches,Active,Surface,Operating Subsidiary,Mine only,Demery Resources Company,"839 Five Forks Road, Saline, LA 71070",,Interior,"300,093",34,"65,720"
2021,1800133,Cabin Run,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,"222,063",17,"38,195"
2021,1800391,No 1 Strip,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,"116,170",14,"30,845"
2021,1800529,Cobra No 1,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Cobra Mining Inc,"P.O. Box 356, Barton, MD 21521",,Appalachia Northern,"40,529",10,"15,997"
2021,1800713,Job #3,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,Appalachia Northern,"330,270",35,"96,728"
2021,1800769,Carlos Surface,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,"135,911",14,"33,504"
2021,1800776,Walker Mine,Maryland,Allegany,Temporarily closed,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,"9,721",1,841
2021,3609183,Bam 3 Auger,Maryland,Allegany,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc","2005 Webster Road, Summersville, WV 26651",,Appalachia Northern,"7,865",3,"2,567"
2021,1800630,#1 Strip,Maryland,Garrett,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532",,Appalachia Northern,"1,848",4,"7,738"
2021,1800671,Mettiki General,Maryland,Garrett,Active,Underground,Operating Subsidiary,Preparation Plant,Mettiki Coal Llc,"293 Table Rock Rd, Oakland, MD 21550",,Appalachia Northern,0,38,"68,131"
2021,1800765,No. 1 Surface,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Savage Mountain Minerals, Inc.","61 National Highway, Cumberland, MD 21502",,Appalachia Northern,"23,228",4,"7,740"
2021,1800780,Casselman Mine,Maryland,Garrett,Active,Underground,Operating Subsidiary,Mine only,"Maryland Energy Resources, Llc","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,"375,383",76,"181,183"
2021,2200690,Red Hills Mine,Mississippi,Choctaw,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,Interior,"3,200,580",205,"427,484"
2021,2302262,Foster South,Missouri,Bates,Active,Surface,Independent Producer Operator,Mine only,Continental Coal Inc,"10801 Main, Suite 920, Overland Park, KS 66210",,Interior,"44,162",8,"10,294"
2021,2400839,Decker Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers Of America,Powder River Basin,"203,932",27,"46,439"
2021,2400910,Absaloka Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Absaloka Mining L,"P.O. Box 449, Hardin, MT 59034",International Union Of Operation Engineers,Powder River Basin,"1,434,771",68,"113,708"
2021,2401457,Spring Creek Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine only,Navajo Transitional Energy Com,"P.O. Box 67, Decker, MT 59025",,Powder River Basin,"13,095,744",273,"545,042"
2021,2402703,Wolf Mountain Coal-Spring Cree,Montana,Big Horn,Active,Surface,Independent Producer Operator,Preparation Plant,"Wolf Mountain Coal, Inc.","P.O. Box 6206, Sheridan, WY 82801",,Powder River Basin,0,10,"15,852"
2021,2401950,Bull Mountains Mine No 1,Montana,Musselshell,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,Western,"7,246,554",245,"500,825"
2021,2400106,Savage Mine,Montana,Richland,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Mining Llc,"P.O. Box 30, Savage, MT 59262",International Union Of Operation Engineers,Western,"100,409",7,"14,455"
2021,2401747,Rosebud Mine & Crusher/Conveyo,Montana,Rosebud,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Rosebud Mining Ll,"P.O. Box 99, Colstrip, MT 59323",International Union Of Operation Engineers,Powder River Basin,"6,498,182",300,"563,058"
2021,2902257,El Segundo,New Mexico,Mckinley,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"El Segundo Coal Company, Llc","P.O. Box 757, Grants, NM 87020",,Western,"3,658,667",217,"417,351"
2021,2900097,Navajo Mine,New Mexico,San Juan,Active,Surface,Operating Subsidiary,Mine only,Bisti Fuels Company Llc,"P.O. Box 3767, Farmington, NM 87499",International Union Of Operation Engineers,Western,"4,034,559",368,"689,836"
2021,2902170,San Juan Mine 1,New Mexico,San Juan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Westmoreland San Juan Mining L,"P.O. Box 561, Waterflow, NM 87421",International Union Of Operation Engineers,Western,"1,572,266",235,"464,599"
2021,3200491,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,Western,"7,884,031",428,"803,442"
2021,3200043,Beulah Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Beulah Mining Llc,"P.O. Box 99, Colstrip, MT 59323",United Mine Workers Of America,Western,"440,714",29,"57,223"
2021,3200595,Freedom Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 61 Ave. Sw, Beulah, ND 58523",,Western,"12,584,181",435,"835,986"
2021,3201028,Coyote Creek Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,"Coyote Creek Mining Company, L","6502 17th St Sw, Zap, ND 58580",,Western,"2,017,958",110,"205,151"
