Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2018,1100726,Shay #1 Mine,Illinois,Macoupin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Maryan Mining Llc,"14300 Brushy Mound Rd, Carlinville, IL 62626",,Illinois Basin,"1,947,164",149,"336,963"
2018,1103045,Red Hawk,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,"76,625",11,"23,107"
2018,1103143,Prairie Eagle,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,1,"2,714"
2018,1103143,Prairie Eagle,Illinois,Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,0,28,"65,138"
2018,1103147,Prairie Eagle-Underground,Illinois,Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,Illinois Basin,"3,944,857",270,"604,227"
2018,1103241,Jordan,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Elk Land Holdings, Llc","2206 Samuel Stuart Ct., Chesterfield, MO 63005",,Illinois Basin,"102,833",5,"7,057"
2018,1103274,Golden Eagle Mine,Illinois,Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler/Trico Road, Percy, IL 62272",,Illinois Basin,"301,263",17,"43,256"
2018,1102546,Preparation Plant,Illinois,Randolph,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Peabody Midwest Mining, Llc","P.O. Box 397, Coulterville, IL 62237",,Illinois Basin,0,36,"77,850"
2018,1103226,Hawkeye Mine,Illinois,Randolph,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,Illinois Basin,"172,233",14,"28,351"
2018,1103235,Gateway North Mine,Illinois,Randolph,Active,Underground,Indepedent Producer Operator,Mine only,"Peabody Gateway North Mining,","420 Long Lane Road, Equality, IL 62934",,Illinois Basin,"3,087,530",211,"486,094"
2018,1103248,Black Hawk,Illinois,Randolph,Active,Surface,Indepedent Producer Operator,Mine only,Knight Hawk Coal Llc,"500 Cutler/Trico Road, Percy, IL 62272",,Illinois Basin,"316,215",20,"38,656"
2018,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Surface,Operating Subsidiary,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,17,"31,168"
2018,1103225,Watco Transloading/ Cahokia Te,Illinois,St Clair,Active,Underground,Operating Subsidiary,Preparation Plant,Watco Trans Loading Llc,"#2 Monsanto Avenute, Sauget, IL 62201",,Illinois Basin,0,17,"31,168"
2018,1103099,Willow Lake Central Preparatio,Illinois,Saline,Active,Surface,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,Illinois Basin,0,4,"7,460"
2018,1103099,Willow Lake Central Preparatio,Illinois,Saline,Active,Underground,Indepedent Producer Operator,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",,Illinois Basin,0,22,"45,825"
2018,1103156,Wildcat Hills Mine-Underground,Illinois,Saline,Active,Underground,Indepedent Producer Operator,Mine only,"Peabody Midwest Mining, Llc","420 Long Lane Rd, Equality, IL 62934",,Illinois Basin,"1,330,804",242,"544,564"
2018,1103212,Eagle River Coal Llc Mine No 1,Illinois,Saline,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Eagle River Coal Llc,"3880 Highway 145 South, Harrisburg, IL 62946",,Illinois Basin,"968,909",116,"282,343"
2018,1202445,Addcar System 40 Hwm Ser # Lv2,Illinois,Saline,"Active, men working, not producing",Surface,Contractor,Mine only,"Addcar Systems, Llc","No. 1 Hwm Drive, Ashland, KY 40112",,Illinois Basin,"106,333",13,"35,061"
2018,1102664,Viper Mine,Illinois,Sangamon,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Icg Illinois, Llc","5945 Lester Road, Williamsville, IL 62693",,Illinois Basin,"1,782,322",267,"526,882"
2018,1103064,Friendsville Mine,Illinois,Wabash,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Vigo Coal Operating Company Ll,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,"1,038,995",80,"213,595"
2018,1103193,Lively Grove Mine,Illinois,Washington,Active,Underground,Indepedent Producer Operator,Mine only,Prairie State Generating Compa,"4274 County Hwy 12, Marissa, IL 62257",,Illinois Basin,"6,331,873",454,"1,135,544"
2018,1103141,Mach #1 Mine,Illinois,Williamson,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Mach Mining Llc,"P.O. Box 300, Johnston City, IL 62951",,Illinois Basin,"6,887,728",228,"549,386"
2018,1202460,Ace In The Hole,Indiana,Clay,Active,Surface,Operating Subsidiary,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,"265,835",31,"65,367"
2018,1201732,Craney Mine,Indiana,Daviess,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"Post Office Box 7, Petersburg, IN 47567",,Illinois Basin,"816,793",80,"200,679"
2018,1202372,Antioch Mine,Indiana,Daviess,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"625 N. 9th Street, Petersburg, IN 47567",,Illinois Basin,"1,372,359",108,"270,843"
2018,1202374,Shamrock Mine,Indiana,Dubois,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"625 N. 9th St., Petersburg, IN 47567",,Illinois Basin,"1,386,346",130,"316,228"
2018,1202425,Hilsmeyer Mine,Indiana,Dubois,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Sun Energy Group, Llc","2701 W 1100 S, Huntingburg, IN 47542",,Illinois Basin,"156,361",17,"31,698"
2018,1202147,Francisco Mine,Indiana,Gibson,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Peabody Midwest Mining, Llc","566 Dikeyville Rd, Lynnville, IN 47619",,Illinois Basin,0,24,"65,110"
2018,1202215,Gibson Mine,Indiana,Gibson,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Gibson County Coal Llc,"P.O. Box 1269, Princeton, IN 47670",,Illinois Basin,"880,563",96,"283,945"
2018,1202258,Somerville Central Mine,Indiana,Gibson,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Midwest Mining, Llc","566 Dickeyville Rd, Lynnville, IN 47619",,Illinois Basin,"1,973,018",176,"439,811"
2018,1202295,Francisco Underground Pit,Indiana,Gibson,Active,Underground,Indepedent Producer Operator,Mine only,"Peabody Midwest Mining, Llc","P.O. Box 347, Francisco, IN 47649",,Illinois Basin,"2,135,200",244,"575,143"
2018,1202388,Gibson South,Indiana,Gibson,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Gibson County Coal, Llc","3455 S. 700 W., Owensville, IN 47665",,Illinois Basin,"6,996,941",365,"1,163,982"
2018,1202394,Oaktown Fuels Mine No. 1,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,"4,071,835",341,"778,705"
2018,1202418,Oaktown Fuels Mine No. 2,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,"2,866,699",273,"679,567"
2018,1202462,Oaktown Fuels Preparation Plan,Indiana,Knox,Active,Underground,Operating Subsidiary,Preparation Plant,"Sunrise Coal, Llc","1183 East Canvasback Dr., Terre Haute, IN 47802",,Illinois Basin,0,59,"117,828"
2018,1202349,Carlisle Mine,Indiana,Sullivan,Active,Underground,Indepedent Producer Operator,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,"404,555",57,"126,566"
2018,1202422,Bear Run Mine,Indiana,Sullivan,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Bear Run Mining Llc,"7255 East County Road 600s, Carlisle, IN 47838",,Illinois Basin,"6,885,899",607,"1,334,489"
2018,1202465,Carlisle Preparation Plant,Indiana,Sullivan,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Sunrise Coal, Llc.","1466 E St Rd 58, Carlisle, IN 47838",,Illinois Basin,0,5,"11,715"
2018,1202407,West 61,Indiana,Warrick,Permanently abandoned,Surface,Indepedent Producer Operator,Mine and Preparation Plant,United Minerals Company Llc,"566 Dickeyville Road, Lynnville, IN 47619",,Illinois Basin,"184,096",26,"60,699"
2018,1202428,Liberty Mine,Indiana,Warrick,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Vigo Coal Operating Company Ll,"250 Crosspoint Blvd, Evansville, IN 47715",,Illinois Basin,"961,481",86,"260,854"
2018,1202441,Wild Boar Mine,Indiana,Warrick,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Peabody Wild Boar Mining, Llc","566 Dickeyville Rd., Lynnville, IN 47619",,Illinois Basin,"2,559,312",172,"384,957"
2018,1518950,Addcar Systems 03,Indiana,Warrick,Active,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining Llc,"12003 Virginia Blvd., Ashland, KY 41102",,Illinois Basin,"419,232",16,"30,051"
2018,1519809,Shm-71,Indiana,Warrick,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining,"12081 Virginia Blvd, Ashland, KY 41102",,Illinois Basin,"261,682",10,"14,089"
2018,1509876,Tipple #3,Kentucky (East),Bell,Active,Surface,Operating Subsidiary,Preparation Plant,"Double Mountain Mining, Llc.","P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,0,14,"30,077"
2018,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,9,"11,802"
2018,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,1,"1,609"
2018,1517901,P-9 Straight Creek,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,0,17,"22,588"
2018,1518257,#1 Strip Mine,Kentucky (East),Bell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Jamieson Construction Company,"30 Jamieson Lane, London, KY 40744",,Appalachia Central,"116,743",13,"40,611"
2018,1518986,Balkan,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,16,"37,770"
2018,1518986,Balkan,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,25,"59,075"
2018,1519076,Chestnut Flats,Kentucky (East),Bell,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,"70,011",19,"36,583"
2018,1519186,Oam #44,Kentucky (East),Bell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Orr Auger Mining Llc,"P.O. Box 3234, London, KY 40743",,Appalachia Central,"1,402",2,449
2018,1519268,Mine #3,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Mine only,Double Mountain Mining Llc,"P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,"9,915",13,"16,966"
2018,1519272,Lowsplint Surface,Kentucky (East),Bell,Active,Surface,Operating Subsidiary,Mine only,Double Mountain Mining Llc,"P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,"30,732",15,"18,912"
2018,1519432,Four Mile,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,"25,630",15,"22,652"
2018,1519702,Rockhampton #3,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Rockhampton Energy Llc,"10156 Us Hwy 25e, Pineville, KY 40977",,Appalachia Central,"334,308",127,"313,878"
2018,1519768,Jennie Branch Mine,Kentucky (East),Bell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Tennco, Inc.","P.O. Box 517, Middlesboro, KY 40965",,Appalachia Central,"199,265",24,"62,270"
2018,1519844,Toms Fork Mine,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Mine only,Tennco Inc.,"1403 Cumberland Ave Suite F, Middlesboro, KY 40965",,Appalachia Central,"7,057",15,"2,886"
2018,1508166,Placer Processing Plant #1,Kentucky (East),Boyd,Active,Surface,Indepedent Producer Operator,Preparation Plant,Coal Equity Inc,"13125 Us Rt 23, Catlettsburg, KY 41129",,Appalachia Central,0,6,"5,811"
2018,1512199,Riverway Terminals,Kentucky (East),Boyd,Active,Surface,Indepedent Producer Operator,Preparation Plant,Riverway South Inc,"P.O. Box 11188, Lexington, KY 40574",,Appalachia Central,0,4,"7,092"
2018,1512199,Riverway Terminals,Kentucky (East),Boyd,Active,Underground,Indepedent Producer Operator,Preparation Plant,Riverway South Inc,"P.O. Box 11188, Lexington, KY 40574",,Appalachia Central,0,3,"7,091"
2018,1516749,Kentucky Coal Terminal,Kentucky (East),Boyd,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Cw Coal Sales, Inc","P.O. Box 203, Rush, KY 41168",,Appalachia Central,0,5,"13,433"
2018,1516749,Kentucky Coal Terminal,Kentucky (East),Boyd,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Cw Coal Sales, Inc","P.O. Box 203, Rush, KY 41168",,Appalachia Central,0,5,"13,432"
2018,1518982,Sturgeon Freeman Fork,Kentucky (East),Breathitt,Active,Surface,Indepedent Producer Operator,Mine only,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,Appalachia Central,"39,236",4,"8,967"
2018,1511028,Manchester Tipple,Kentucky (East),Clay,Permanently abandoned,Surface,Indepedent Producer Operator,Preparation Plant,B & W Resources Inc,"P.O. Box 300 Liperote Way, London, KY 40741",,Appalachia Central,0,12,"19,504"
2018,1515153,Manchester Complex,Kentucky (East),Clay,Active,Surface,Indepedent Producer Operator,Preparation Plant,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,0,5,"12,640"
2018,1518418,Joe's Run,Kentucky (West),Daviess,Active,Surface,Indepedent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,"191,591",18,"50,473"
2018,1519536,Joes Run Auger No. 26,Kentucky (West),Daviess,Active,Surface,Indepedent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,"12,232",3,"6,762"
2018,1519555,N.A.A.M. No. 21,Kentucky (West),Daviess,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"North American Auger Mining, I","P.O. Box 199, Conesville, OH 43811",,Illinois Basin,"1,270",2,213
